source,series_id,series_label,weighting,window,class,long_side,excess_convention,n_months,ann_arith_return_pct,ann_geo_return_pct,ann_vol_pct,sharpe_excess_rf,max_drawdown_pct
jkp,factors_seas_1_1an,"JKP factor: Year 1-lagged return, annual (seas_1_1an)",vw_cap,W_common,b,"as coded, direction=1",already_excess,15,0.43,0.1922,7.1392,0.0602,-5.7653
jkp,factors_seas_1_1an,"JKP factor: Year 1-lagged return, annual (seas_1_1an)",vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-0.6795,-0.8915,6.6814,-0.1017,-6.8129
jkp,factors_seas_1_1na,"JKP factor: Year 1-lagged return, nonannual (seas_1_1na)",vw_cap,W_common,b,"as coded, direction=1",already_excess,15,15.5585,16.3176,8.6928,1.7898,-3.2093
jkp,factors_seas_1_1na,"JKP factor: Year 1-lagged return, nonannual (seas_1_1na)",vw_cap,W_select,b,"as coded, direction=1",already_excess,27,14.3328,14.815,9.626,1.489,-3.2809
jkp,factors_seas_2_5an,"JKP factor: Years 2-5 lagged returns, annual (seas_2_5an)",vw_cap,W_common,b,"as coded, direction=1",already_excess,15,3.8435,3.7908,5.0134,0.7666,-3.5585
jkp,factors_seas_2_5an,"JKP factor: Years 2-5 lagged returns, annual (seas_2_5an)",vw_cap,W_select,b,"as coded, direction=1",already_excess,27,1.2024,0.9882,6.7821,0.1773,-7.8346
jkp,factors_seas_2_5na,"JKP factor: Years 2-5 lagged returns, nonannual (seas_2_5na)",vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-1.3441,-1.5888,7.4041,-0.1815,-8.764
jkp,factors_seas_2_5na,"JKP factor: Years 2-5 lagged returns, nonannual (seas_2_5na)",vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-4.5763,-4.887,9.3815,-0.4878,-18.4551
jkp,factors_seas_6_10an,"JKP factor: Years 6-10 lagged returns, annual (seas_6_10an)",vw_cap,W_common,b,"as coded, direction=1",already_excess,15,8.4568,8.6704,4.9292,1.7157,-3.2744
jkp,factors_seas_6_10an,"JKP factor: Years 6-10 lagged returns, annual (seas_6_10an)",vw_cap,W_select,b,"as coded, direction=1",already_excess,27,0.2146,0.0726,5.4271,0.0396,-10.2254
jkp,factors_seas_6_10na,"JKP factor: Years 6-10 lagged returns, nonannual (seas_6_10na)",vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-0.7431,-0.9928,7.3784,-0.1007,-5.7596
jkp,factors_seas_6_10na,"JKP factor: Years 6-10 lagged returns, nonannual (seas_6_10na)",vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,0.7593,0.5491,6.6211,0.1147,-5.7596
jkp,factors_sti_gr1a,JKP factor: Change in short-term investments (sti_gr1a),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-2.4568,-2.4676,2.8907,-0.8499,-3.4565
jkp,factors_sti_gr1a,JKP factor: Change in short-term investments (sti_gr1a),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-2.7482,-2.746,2.6114,-1.0524,-6.1769
jkp,factors_taccruals_at,JKP factor: Total accruals (taccruals_at),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-1.2643,-1.2987,2.999,-0.4216,-5.294
jkp,factors_taccruals_at,JKP factor: Total accruals (taccruals_at),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-2.0934,-2.1143,2.9387,-0.7124,-6.1336
jkp,factors_taccruals_ni,JKP factor: Percent total accruals (taccruals_ni),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,2.787,2.7755,3.1382,0.8881,-2.8381
jkp,factors_taccruals_ni,JKP factor: Percent total accruals (taccruals_ni),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,0.4917,0.4511,2.9333,0.1676,-4.7421
jkp,factors_tangibility,JKP factor: Asset tangibility (tangibility),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-1.7652,-1.8639,4.9415,-0.3572,-5.8371
jkp,factors_tangibility,JKP factor: Asset tangibility (tangibility),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,5.368,5.3278,5.8837,0.9124,-6.349
jkp,factors_tax_gr1a,JKP factor: Tax expense surprise (tax_gr1a),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,7.899,8.0757,4.8156,1.6403,-1.8574
jkp,factors_tax_gr1a,JKP factor: Tax expense surprise (tax_gr1a),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,8.0092,8.2109,4.3887,1.825,-1.8574
jkp,factors_turnover_126d,JKP factor: Share turnover (turnover_126d),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-5.4359,-5.8112,10.662,-0.5098,-10.7511
jkp,factors_turnover_126d,JKP factor: Share turnover (turnover_126d),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-7.3626,-7.836,12.6435,-0.5823,-23.0818
jkp,factors_turnover_var_126d,JKP factor: Coefficient of variation for share turnover (turnover_var_126d),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-2.1369,-2.2853,6.066,-0.3523,-5.1145
jkp,factors_turnover_var_126d,JKP factor: Coefficient of variation for share turnover (turnover_var_126d),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-1.8246,-2.0522,7.1789,-0.2542,-11.8581
jkp,factors_z_score,JKP factor: Altman Z-score (z_score),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-2.4432,-2.573,5.8734,-0.416,-8.1297
jkp,factors_z_score,JKP factor: Altman Z-score (z_score),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-3.6011,-3.7371,6.4611,-0.5574,-12.8818
jkp,factors_zero_trades_126d,JKP factor: Number of zero trades with turnover as tiebreaker (6 months) (zero_trades_126d),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-5.6884,-6.0405,10.5582,-0.5388,-10.7888
jkp,factors_zero_trades_126d,JKP factor: Number of zero trades with turnover as tiebreaker (6 months) (zero_trades_126d),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-7.556,-8.0096,12.5923,-0.6,-23.1116
jkp,factors_zero_trades_21d,JKP factor: Number of zero trades with turnover as tiebreaker (1 month) (zero_trades_21d),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-3.8937,-4.2442,9.6299,-0.4043,-8.7204
jkp,factors_zero_trades_21d,JKP factor: Number of zero trades with turnover as tiebreaker (1 month) (zero_trades_21d),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-5.6989,-6.1483,11.4501,-0.4977,-20.9193
jkp,factors_zero_trades_252d,JKP factor: Number of zero trades with turnover as tiebreaker (12 months) (zero_trades_252d),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-4.6001,-5.0253,10.7531,-0.4278,-10.7483
jkp,factors_zero_trades_252d,JKP factor: Number of zero trades with turnover as tiebreaker (12 months) (zero_trades_252d),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-7.5487,-8.0324,12.8474,-0.5876,-24.2442
jkp,themes_accruals,JKP theme: Accruals Theme (accruals),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,1.7911,1.7812,2.2884,0.7827,-2.4067
jkp,themes_accruals,JKP theme: Accruals Theme (accruals),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-0.0875,-0.1096,2.15,-0.0407,-3.2155
jkp,themes_debt_issuance,JKP theme: Debt Issuance Theme (debt_issuance),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,1.035,1.0188,2.1171,0.4888,-1.7396
jkp,themes_debt_issuance,JKP theme: Debt Issuance Theme (debt_issuance),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,1.346,1.3269,2.3739,0.567,-2.4293
jkp,themes_investment,JKP theme: Investment Theme (investment),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-0.9046,-0.9537,3.3762,-0.2679,-2.9554
jkp,themes_investment,JKP theme: Investment Theme (investment),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-1.5502,-1.5985,3.5284,-0.4394,-6.8841
jkp,themes_low_leverage,JKP theme: Low Leverage Theme (low_leverage),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,0.8605,0.6586,6.6033,0.1303,-5.8146
jkp,themes_low_leverage,JKP theme: Low Leverage Theme (low_leverage),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,2.6944,2.415,7.9547,0.3387,-8.3146
jkp,themes_low_risk,JKP theme: Low Risk Theme (low_risk),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-2.8672,-3.2945,10.0698,-0.2847,-9.1027
jkp,themes_low_risk,JKP theme: Low Risk Theme (low_risk),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-7.3192,-7.7445,12.1673,-0.6016,-24.4395
jkp,themes_momentum,JKP theme: Momentum Theme (momentum),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,6.3022,6.2163,7.391,0.8527,-4.7867
jkp,themes_momentum,JKP theme: Momentum Theme (momentum),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,4.9367,4.7454,7.8023,0.6327,-6.1078
jkp,themes_profit_growth,JKP theme: Profit Growth Theme (profit_growth),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,7.1452,7.3298,3.3066,2.1609,-0.9671
jkp,themes_profit_growth,JKP theme: Profit Growth Theme (profit_growth),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,7.016,7.1932,3.2178,2.1804,-1.4062
jkp,themes_profitability,JKP theme: Profitability Theme (profitability),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-1.2182,-1.4306,6.868,-0.1774,-7.0391
jkp,themes_profitability,JKP theme: Profitability Theme (profitability),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-2.0727,-2.2842,6.9801,-0.2969,-10.8553
jkp,themes_quality,JKP theme: Quality Theme (quality),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-3.1053,-3.2277,6.0341,-0.5146,-5.4107
jkp,themes_quality,JKP theme: Quality Theme (quality),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-3.5196,-3.5714,4.7998,-0.7333,-8.5578
jkp,themes_seasonality,JKP theme: Seasonality Theme (seasonality),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,0.615,0.6065,1.4822,0.415,-1.2409
jkp,themes_seasonality,JKP theme: Seasonality Theme (seasonality),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,0.73,0.7185,1.6965,0.4303,-1.8581
jkp,themes_short_term_reversal,JKP theme: Short-Term Reversal Theme (short_term_reversal),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,0.2456,0.0846,5.8796,0.0418,-4.1293
jkp,themes_short_term_reversal,JKP theme: Short-Term Reversal Theme (short_term_reversal),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-4.3221,-4.3896,5.7208,-0.7555,-14.3344
jkp,themes_size,JKP theme: Size Theme (size),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-2.7055,-3.0748,9.4596,-0.286,-8.5349
jkp,themes_size,JKP theme: Size Theme (size),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,0.5513,0.2151,8.3939,0.0657,-12.2941
jkp,themes_value,JKP theme: Value Theme (value),vw_cap,W_common,b,composite of member factors (already directional),already_excess,15,-2.7568,-2.956,7.1872,-0.3836,-5.8385
jkp,themes_value,JKP theme: Value Theme (value),vw_cap,W_select,b,composite of member factors (already directional),already_excess,27,-2.1707,-2.5345,9.0535,-0.2398,-13.1946
osap,OSAP_AM,OSAP predictor: Total assets to market (AM),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.6872,2.0387,11.8983,0.2258,-9.2079
osap,OSAP_AOP,OSAP predictor: Analyst Optimism (AOP),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,1.5056,1.4039,4.9199,0.306,-2.7302
osap,OSAP_AbnormalAccruals,OSAP predictor: Abnormal Accruals (AbnormalAccruals),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.3639,-3.2059,13.8333,-0.1709,-15.4389
osap,OSAP_Accruals,OSAP predictor: Accruals (Accruals),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-9.0841,-8.8409,5.3674,-1.6925,-10.6623
osap,OSAP_AccrualsBM,OSAP predictor: Book-to-market and accruals (AccrualsBM),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,6.2986,1.641,33.3017,0.1891,-17.3151
osap,OSAP_AdExp,OSAP predictor: Advertising Expense (AdExp),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-9.682,-10.3057,15.9881,-0.6056,-15.0703
osap,OSAP_AgeIPO,OSAP predictor: IPO and age (AgeIPO),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,51.4939,62.4497,21.1763,2.4317,-5.6316
osap,OSAP_AnalystRevision,OSAP predictor: EPS forecast revision (AnalystRevision),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.7451,4.7099,5.3946,0.8796,-2.9855
osap,OSAP_AnalystValue,OSAP predictor: Analyst Value (AnalystValue),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-8.1338,-9.3083,18.1302,-0.4486,-24.9928
osap,OSAP_AnnouncementReturn,OSAP predictor: Earnings announcement return (AnnouncementReturn),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-1.2719,-1.5129,7.2863,-0.1746,-5.7709
osap,OSAP_AssetGrowth,OSAP predictor: Asset growth (AssetGrowth),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.0209,-2.6755,12.1038,-0.167,-19.0519
osap,OSAP_BM,"OSAP predictor: Book to market, original (Stattman 1980) (BM)",na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.5282,1.981,11.1354,0.227,-7.3272
osap,OSAP_BMdec,OSAP predictor: Book to market using December ME (BMdec),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,8.3575,8.2097,9.6804,0.8633,-5.874
osap,OSAP_BPEBM,OSAP predictor: Leverage component of BM (BPEBM),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.1493,-0.1209,7.6285,0.0196,-8.272
osap,OSAP_Beta,OSAP predictor: CAPM beta (Beta),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,12.4031,10.7019,21.8039,0.5688,-8.4379
osap,OSAP_BetaFP,OSAP predictor: Frazzini-Pedersen Beta (BetaFP),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,7.2518,3.1677,29.9876,0.2418,-14.0473
osap,OSAP_BetaLiquidityPS,OSAP predictor: Pastor-Stambaugh liquidity beta (BetaLiquidityPS),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,23.2434,25.5231,8.0474,2.8883,-2.4171
osap,OSAP_BetaTailRisk,OSAP predictor: Tail risk beta (BetaTailRisk),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,10.4501,10.2745,11.6699,0.8955,-4.2316
osap,OSAP_BidAskSpread,OSAP predictor: Bid-ask spread (BidAskSpread),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-8.3663,-10.3192,22.8065,-0.3668,-23.7255
osap,OSAP_BookLeverage,OSAP predictor: Book leverage (annual) (BookLeverage),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-12.7747,-12.5896,11.4715,-1.1136,-15.9461
osap,OSAP_BrandInvest,OSAP predictor: Brand capital investment (BrandInvest),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-17.9801,-17.7866,17.9165,-1.0036,-29.6739
osap,OSAP_CBOperProf,OSAP predictor: Cash-based operating profitability (CBOperProf),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.9946,-2.6569,27.8151,0.0358,-21.9371
osap,OSAP_CF,OSAP predictor: Cash flow to market (CF),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.0679,2.7893,16.6926,0.2437,-16.4133
osap,OSAP_Cash,OSAP predictor: Cash to assets (Cash),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.946,1.6162,26.8461,0.1842,-23.5916
osap,OSAP_CashProd,OSAP predictor: Cash Productivity (CashProd),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.9099,2.3348,11.362,0.2561,-8.0574
osap,OSAP_ChAssetTurnover,OSAP predictor: Change in Asset Turnover (ChAssetTurnover),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-0.4075,-0.5869,6.222,-0.0655,-6.0559
osap,OSAP_ChEQ,OSAP predictor: Growth in book equity (ChEQ),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.6023,1.9871,11.7202,0.222,-15.3374
osap,OSAP_ChForecastAccrual,OSAP predictor: Change in Forecast and Accrual (ChForecastAccrual),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.6612,2.6701,2.2362,1.1901,-1.2556
osap,OSAP_ChInv,OSAP predictor: Inventory Growth (ChInv),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.0637,-0.1803,7.2485,0.0088,-7.5056
osap,OSAP_ChInvIA,OSAP predictor: Change in capital inv (ind adj) (ChInvIA),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-1.1666,-1.3527,6.4544,-0.1807,-7.2344
osap,OSAP_ChNAnalyst,OSAP predictor: Decline in Analyst Coverage (ChNAnalyst),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.5428,-0.1322,12.0379,0.0451,-8.9995
osap,OSAP_ChNNCOA,OSAP predictor: Change in Net Noncurrent Op Assets (ChNNCOA),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-6.9106,-6.8014,4.8691,-1.4193,-8.6206
osap,OSAP_ChNWC,OSAP predictor: Change in Net Working Capital (ChNWC),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-0.3333,-0.4321,4.6199,-0.0722,-3.2277
osap,OSAP_ChTax,OSAP predictor: Change in Taxes (ChTax),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,12.5118,13.0864,5.7104,2.191,-2.3659
osap,OSAP_ChangeInRecommendation,OSAP predictor: Change in recommendation (ChangeInRecommendation),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,3.5317,3.3323,7.3207,0.4824,-4.2316
osap,OSAP_CitationsRD,OSAP predictor: Citations to RD expenses (CitationsRD),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-8.246,-8.5373,11.7622,-0.7011,-15.4292
osap,OSAP_CompEquIss,OSAP predictor: Composite equity issuance (CompEquIss),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,5.2887,5.1453,7.4954,0.7056,-3.3723
osap,OSAP_CompositeDebtIssuance,OSAP predictor: Composite debt issuance (CompositeDebtIssuance),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.3068,-2.417,5.4204,-0.4256,-5.0096
osap,OSAP_ConsRecomm,OSAP predictor: Consensus Recommendation (ConsRecomm),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-8.0196,-8.2818,11.1652,-0.7183,-14.4046
osap,OSAP_ConvDebt,OSAP predictor: Convertible debt indicator (ConvDebt),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,5.0484,4.7342,9.3102,0.5422,-7.3884
osap,OSAP_CoskewACX,OSAP predictor: Coskewness using daily returns (CoskewACX),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-10.2222,-10.7731,15.2136,-0.6719,-20.992
osap,OSAP_Coskewness,OSAP predictor: Coskewness (Coskewness),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,15.7538,16.6635,7.2374,2.1767,-2.7871
osap,OSAP_CredRatDG,OSAP predictor: Credit Rating Downgrade (CredRatDG),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-7.2019,-7.263,8.1979,-0.8785,-13.145
osap,OSAP_CustomerMomentum,OSAP predictor: Customer momentum (CustomerMomentum),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.5406,-3.2489,12.7157,-0.1998,-8.5564
osap,OSAP_DebtIssuance,OSAP predictor: Debt Issuance (DebtIssuance),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-1.7653,-1.9554,6.6582,-0.2651,-10.0345
osap,OSAP_DelBreadth,OSAP predictor: Breadth of ownership (DelBreadth),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,14.1746,14.6318,9.7849,1.4486,-4.6749
osap,OSAP_DelCOA,OSAP predictor: Change in current operating assets (DelCOA),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,1.757,1.6875,4.2081,0.4175,-2.0843
osap,OSAP_DelCOL,OSAP predictor: Change in current operating liabilities (DelCOL),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.6654,0.3618,8.0795,0.0824,-7.0695
osap,OSAP_DelDRC,OSAP predictor: Deferred Revenue (DelDRC),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,3.7062,3.5839,6.1983,0.5979,-5.7808
osap,OSAP_DelEqu,OSAP predictor: Change in equity to assets (DelEqu),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-0.8368,-1.6365,13.2836,-0.063,-19.4924
osap,OSAP_DelFINL,OSAP predictor: Change in financial liabilities (DelFINL),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,2.0408,1.7819,7.6473,0.2669,-8.7992
osap,OSAP_DelLTI,OSAP predictor: Change in long-term investment (DelLTI),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,3.3231,3.2527,5.0469,0.6584,-2.093
osap,OSAP_DelNetFin,OSAP predictor: Change in net financial assets (DelNetFin),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,1.0398,0.9064,5.4094,0.1922,-5.2647
osap,OSAP_DivInit,OSAP predictor: Dividend Initiation (DivInit),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,18.645,18.7453,17.2654,1.0799,-8.9199
osap,OSAP_DivOmit,OSAP predictor: Dividend Omission (DivOmit),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,18.2926,18.8682,13.8695,1.3189,-7.5378
osap,OSAP_DivSeason,OSAP predictor: Dividend seasonality (DivSeason),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,1.9676,1.9699,1.8056,1.0897,-1.7298
osap,OSAP_DivYieldST,OSAP predictor: Predicted div yield next month (DivYieldST),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,5.7896,5.8111,5.2414,1.1046,-3.6997
osap,OSAP_DolVol,OSAP predictor: Past trading volume (DolVol),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-5.235,-5.4705,9.0772,-0.5767,-13.0508
osap,OSAP_DownRecomm,OSAP predictor: Down forecast EPS (DownRecomm),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.9471,4.923,5.322,0.9296,-2.209
osap,OSAP_EBM,OSAP predictor: Enterprise component of BM (EBM),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,1.4447,1.312,5.5033,0.2625,-3.0085
osap,OSAP_EP,OSAP predictor: Earnings-to-Price Ratio (EP),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-7.5269,-7.5007,7.2538,-1.0377,-12.8896
osap,OSAP_EarnSupBig,OSAP predictor: Earnings surprise of big firms (EarnSupBig),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,15.1053,15.751,9.2063,1.6408,-7.3213
osap,OSAP_EarningsConsistency,OSAP predictor: Earnings consistency (EarningsConsistency),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,7.5969,7.7268,5.3021,1.4328,-2.9028
osap,OSAP_EarningsForecastDisparity,OSAP predictor: Long-vs-short EPS forecasts (EarningsForecastDisparity),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.0434,3.7601,8.6045,0.4699,-5.7395
osap,OSAP_EarningsStreak,OSAP predictor: Earnings surprise streak (EarningsStreak),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,14.3596,15.1195,6.5686,2.1861,-1.6995
osap,OSAP_EarningsSurprise,OSAP predictor: Earnings Surprise (EarningsSurprise),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,10.4221,10.6596,7.4391,1.401,-2.4644
osap,OSAP_EntMult,OSAP predictor: Enterprise Multiple (EntMult),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-3.7442,-4.282,11.5646,-0.3238,-8.6853
osap,OSAP_EquityDuration,OSAP predictor: Equity Duration (EquityDuration),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,0.5113,-0.3373,13.4828,0.0379,-12.4961
osap,OSAP_ExchSwitch,OSAP predictor: Exchange Switch (ExchSwitch),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-5.6768,-6.461,14.5751,-0.3895,-14.5735
osap,OSAP_ExclExp,OSAP predictor: Excluded Expenses (ExclExp),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,3.4459,3.425,3.9668,0.8687,-2.7794
osap,OSAP_FEPS,OSAP predictor: Analyst earnings per share (FEPS),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,5.6545,3.8664,19.6863,0.2872,-19.6859
osap,OSAP_FR,OSAP predictor: Pension Funding Status (FR),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.5812,4.3595,8.144,0.5625,-7.3702
osap,OSAP_FirmAge,OSAP predictor: Firm age based on CRSP (FirmAge),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,3.4162,2.5842,13.6533,0.2502,-11.0596
osap,OSAP_FirmAgeMom,OSAP predictor: Firm Age - Momentum (FirmAgeMom),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-4.3378,-4.814,11.1806,-0.388,-9.4166
osap,OSAP_ForecastDispersion,OSAP predictor: EPS Forecast Dispersion (ForecastDispersion),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.3778,-2.9253,11.2809,-0.2108,-9.2711
osap,OSAP_Frontier,OSAP predictor: Efficient frontier index (Frontier),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-1.8514,-6.7739,35.1929,-0.0526,-18.277
osap,OSAP_GP,OSAP predictor: gross profits / total assets (GP),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,22.6625,23.4694,17.0151,1.3319,-12.0289
osap,OSAP_GrAdExp,OSAP predictor: Growth in advertising expenses (GrAdExp),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,12.046,12.4546,7.3431,1.6405,-4.7789
osap,OSAP_GrLTNOA,OSAP predictor: Growth in long term operating assets (GrLTNOA),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-2.9735,-3.0212,4.4033,-0.6753,-6.4217
osap,OSAP_GrSaleToGrInv,OSAP predictor: Sales growth over inventory growth (GrSaleToGrInv),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,4.393,4.1723,8.0207,0.5477,-3.6018
osap,OSAP_GrSaleToGrOverhead,OSAP predictor: Sales growth over overhead growth (GrSaleToGrOverhead),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,11.5927,11.8455,8.637,1.3422,-6.6156
osap,OSAP_Herf,OSAP predictor: Industry concentration (sales) (Herf),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-8.7375,-8.8811,10.5741,-0.8263,-17.9753
osap,OSAP_HerfAsset,OSAP predictor: Industry concentration (assets) (HerfAsset),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-4.3377,-4.9368,12.3633,-0.3509,-17.4651
osap,OSAP_HerfBE,OSAP predictor: Industry concentration (equity) (HerfBE),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,-3.35,-4.0871,13.2082,-0.2536,-16.6542
osap,OSAP_High52,OSAP predictor: 52 week high (High52),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,6.9561,6.2276,13.9678,0.498,-8.8577
osap,OSAP_IO_ShortInterest,OSAP predictor: Inst own among high short interest (IO_ShortInterest),na,W_common,b,per original paper (OSAP sign convention),already_excess,15,127.4925,147.6928,83.1995,1.5324,-51.3811
